x y
-1.284454950164445343e+11 7.317047817042823792e+10
-1.374157771188425446e+11 5.730322341475949097e+10
-1.443642159740691223e+11 4.059284760173145294e+10
-1.492340399700765991e+11 2.329799941351224136e+10
-1.520008538416252441e+11 5.674835187905876160e+09
-1.526703479937171021e+11 -1.202663085932487869e+10
-1.512757711375067749e+11 -2.956549938575017929e+10
-1.478753115837272949e+11 -4.671233604073347473e+10
-1.425495000111784058e+11 -6.325097319619086456e+10
-1.353987155876454926e+11 -7.897984736495019531e+10
-1.265408498100044556e+11 -9.371295858129261780e+10
-1.161091592021215210e+11 -1.072805348628521881e+11
-1.042503192020014496e+11 -1.195294783063092194e+11
-9.112267686358322144e+10 -1.303236609132383423e+11
-7.689468882335969543e+10 -1.395441289952518616e+11
-6.174352266965254211e+10 -1.470892656893006897e+11
-4.585379373959738159e+10 -1.528749521326777344e+11
-2.941640485964577103e+10 -1.568347593674364319e+11
-1.262745314558112907e+10 -1.589201950481684875e+11
4.312834687046287537e+09 -1.591010213668578796e+11
2.120117922827391052e+10 -1.573656530445411987e+11
3.783238002300371552e+10 -1.537216364740183716e+11
5.400054589070027924e+10 -1.481962028029880676e+11
6.950046865705010986e+10 -1.408368785937153931e+11
8.412918492677984619e+10 -1.317121273885472870e+11
9.768776896602780151e+10 -1.209119838354504547e+11
1.099833960485361633e+11 -1.085486289125528412e+11
1.208317088724216156e+11 -9.475684038946185303e+10
1.300595088555100098e+11 -7.969423745815447998e+10
1.375077781947828979e+11 -6.354122338397673035e+10
1.430350165506477051e+11 -4.650051655200192261e+10
1.465208474338216248e+11 -2.879615053878298950e+10
1.478698138149931335e+11 -1.067182058897520065e+10
1.470152411529070129e+11 7.611539609966934204e+09
1.439230013777362976e+11 2.577904725014307404e+10
1.385949675434364624e+11 4.354608630544995880e+10
1.310719118548642120e+11 6.062345666063943481e+10
1.214355770263055573e+11 7.672339192281935120e+10
1.098096504305711365e+11 9.156629664537106323e+10
9.635939927440591431e+10 1.048879630867440033e+11
8.128978718335185242e+10 1.164469424291755829e+11
6.484198730671910095e+10 1.260316792586836853e+11
4.728832735586203003e+10 1.334669847094101410e+11
2.892583462533860016e+10 1.386194335172315063e+11
1.006867623579536438e+10 1.414013276177502441e+11
-8.960107448415584564e+09 1.417729699681405945e+11
-2.783711617747764587e+10 1.397431248048913574e+11
-4.624687791163964844e+10 1.353676862724605408e+11
-6.388947837393900299e+10 1.287467156942059784e+11
-8.048718016180841064e+10 1.200201202777157898e+11
-9.578978890899705505e+10 1.093623201376801453e+11
-1.095786439148505402e+11 9.697628128707815552e+10
-1.216692245997802582e+11 8.308728234895672607e+10
-1.319124594627087250e+11 6.793674053165876770e+10
-1.401948936105825195e+11 5.177635923478823090e+10
-1.464379124362549744e+11 3.486278716447530365e+10
-1.505962349248091736e+11 1.745290697630968475e+10
-1.526558853247125244e+11 -2.001926306899337769e+08
-1.526318325810779724e+11 -1.785055967344550705e+10
-1.505654589059888000e+11 -3.526207371258604431e+10
-1.465219871508565369e+11 -5.221055606609262085e+10
-1.405879649820745544e+11 -6.848537373427106476e+10
-1.328688746947183533e+11 -8.389062154092349243e+10
-1.234869121712996063e+11 -9.824596668416473389e+10
-1.125789574945292664e+11 -1.113872351967545624e+11
